,Chr,Start,End,Amp_name.x,Color,Color2,L1_DNA_count,L2_DNA_count,L3_DNA_count,L4_DNA_count,L1_RNA_count,L2_RNA_count,L3_RNA_count,L4_RNA_count,DNA_count_mean,DNA_count_SD,RNA_count_mean,RNA_count_SD,Pass_DNA_count,L1_DNA_prop,L2_DNA_prop,L3_DNA_prop,L4_DNA_prop,L1_RNA_prop,L2_RNA_prop,L3_RNA_prop,L4_RNA_prop,DNA_prop_mean,DNA_prop_SD,RNA_prop_mean,RNA_prop_SD,Sign,L1_Activity,L2_Activity,L3_Activity,L4_Activity,Mean_act,Mean_act_SD,Maxi_counts,Maxi_prop,GC,GC_above_mean,Pass_prop_DNA_and_RNA,Mean_act_2,Perfect_In_silico_specificity,Amp_name2,At_least_1_specific_in_sil_prod,MeanRatio_MoM,MeanRatio,MeanRatio_sd,MSD,Amp_Full_Name,Pass_MeanRatio_SD,Passed_QC,Passed_QC_with_SD,Act_Rank_Clean,training,fit,lwr,upr,Residuals_Manual,Residuals_Z_scaled_to_lm,Pvalue,Amp_name.y,type,PhastBaseWise_min,PhastBaseWise_med,PhastBaseWise_max,method,PhastBaseWise_quantile75,PhastBaseWise_quantile90,PhastBaseWise_quantile95,ovlp_consEl_result_STAR408_all_ovlp_cons_element,ovlp_consEl_lod_bg_100,ovlp_consEl_lod_bg_1000,ovlp_consEl_lod_bg_3000,ovlp_consEl_lod_bg_50,ovlp_consEl_lod_bg_500,ovlp_consEl_lod_bg_5000,ovlp_consEl_all,ovlp_TF_fBrain,ovlp_TF_fHeart,ovlp_TF_fLung,ovlp_TF_K562,ovlp_TF_LHCN-M2,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_merged,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_ACC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_AMY,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_DLPFC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_HIPP,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_INS,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_ITC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_MDT,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_NAC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_OFC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_PMC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_PUT,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_PVC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_STC,ovlp_ATAC_neuron_STAR408_result_ovlp_ATAC_VLPFC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_merged,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_ACC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_AMY,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_DLPFC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_HIPP,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_INS,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_ITC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_MDT,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_NAC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_OFC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_PMC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_PUT,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_PVC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_STC,ovlp_ATAC_glia_STAR408_result_ovlp_ATAC_VLPFC
11,chr1,29960634,29961569,270_GWAS,STAR408,GWAS,136118,139423,164626,118076,67468,103751,107461,48182,139560.75,19163.6178104066,81715.5,28727.9243304025,TRUE,0.00818215687615795,0.0138417799490166,0.0114641049221133,0.0124398011266903,0.00485240857296007,0.00575047583923875,0.00649368267559885,0.00505334735625076,0.0114819607184945,0.00240660405798143,0.00553747861101211,0.000744624751410144,Negative,0.593047609133423,0.415443379422261,0.56643608198954,0.406224127281949,0.495287799456793,0.098194581668728,341515,0.0188128424162512,0.61,Above,TRUE,0.482276393969249,TRUE,270_GWAS,TRUE,0.482276393969249,0.495287799456793,0.0981945816687281,0.397093217788065,270_SCZ,TRUE,TRUE,TRUE,69,TRUE,-7.34762737262146,-7.66830404684497,-7.02695069839795,-0.148927690896016,-0.179559756702425,0.428749100295263,270_SZ108,STAR408,0,0,0.771,PhastCons,0,0.00607087,0.0182126,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,chr1,43633961,43634875,271_GWAS,STAR408,GWAS,28674,15711,31470,14320,32581,18300,26956,13903,22543.75,8785.86821264694,22935,8411.77757670755,TRUE,0.00172366347404719,0.00155986090313683,0.00219154115669864,0.00150876455139724,0.00234331583577917,0.00101433667142714,0.00162894980445291,0.00145822679453979,0.00174595752131997,0.000310877391126599,0.00161120727654975,0.000552556267701552,Negative,1.35949729808745,0.650273796456685,0.743289624962724,0.966503881065705,0.92989115014314,0.315651668826797,29231,0.00161028183016859,0.45,Above,TRUE,0.922821578918857,TRUE,271_GWAS,TRUE,0.922821578918857,0.92989115014314,0.315651668826797,0.614239481316343,271_SCZ,TRUE,TRUE,TRUE,139,TRUE,-9.4476738135279,-9.57691615217934,-9.31843147487647,0.170031632851041,0.205004445061639,0.418784326063511,271_SZ108,STAR408,0,0,1,PhastCons,0,0.110236,0.651180799999999,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,chr1,73302213,73303120,272_GWAS,STAR408,GWAS,2622,2639,2193,3244,9642,31,22,42,2674.5,432.122282076112,2434.25,4805.17362676244,TRUE,0.00015766937375504,0.000262094754600383,0.000152783238467059,0.000341871445379794,0.000693530004432464,1.77360655077146e-06,1.38983735216889e-06,4.50976353317109e-06,0.000228604703050569,9.07958404049766e-05,0.000175300802967144,0.00034548892710649,Negative,4.3986348643076,0.00676704329117795,0.00909679207034579,0.0131914016046619,1.10692252531845,2.19447649936912,2730,0.000150440602018008,0.37,Below,TRUE,0.766829381145173,TRUE,272_GWAS,TRUE,0.766829381145173,1.10692252531845,2.19447649936912,-1.08755397405067,272_SCZ,FALSE,TRUE,FALSE,168,TRUE,-12.148653906819,-12.431368840309,-11.865938973329,-0.329225868338296,-0.396942411873189,0.345704963902932,272_SZ108,STAR408,0,0,1,PhastCons,0.00744882,0.1908532,0.659054799999999,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,chr1,73358761,73359694,273_GWAS,STAR408,GWAS,30310,19569,21236,15471,89682,81474,134779,18454,21646.5,6263.05434006976,81097.25,47887.879213673,TRUE,0.00182200396030843,0.00194287664679148,0.00147887768246351,0.00163002619504351,0.00645005199497218,0.00451576855387826,0.00814444688370971,0.00193552758150401,0.00171844612115173,0.000205186425020627,0.00526144875351604,0.00266722368058811,Positive,3.5400867042464,2.32426930517474,5.50718087120142,1.18742115150631,3.13973950803222,1.84766475156592,41424,0.0022819487142424,0.4,Below,TRUE,3.06174787137913,TRUE,273_GWAS,TRUE,3.06174787137913,3.13973950803222,1.84766475156592,1.2920747564663,273_SCZ,TRUE,TRUE,TRUE,278,TRUE,-9.23755468560577,-9.34652604213835,-9.12858332907318,1.6672305049723,2.01015339752171,0.0222074780024097,273_SZ108,STAR408,0,0.0092126,0.585,PhastCons,0.0506693,0.1418738,0.2551888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,chr1,8362150,8363078,268_GWAS,STAR408,GWAS,82967,105664,159660,90272,55402,72388,62796,34141,109640.75,34662.0701764431,56181.75,16256.2143271427,TRUE,0.00498723316877932,0.0104902432745642,0.0111182883486277,0.00951055808590761,0.00398461504050314,0.00401217514386859,0.00379467896539782,0.00358075224533785,0.0090265807194697,0.00277297142716112,0.00384305534877685,0.000199819788773186,Negative,0.79896305339147,0.382467311658725,0.34130064326549,0.376502852197883,0.474808465128392,0.216865102270462,245011,0.0134967970639459,0.55,Above,TRUE,0.425748737890046,TRUE,268_GWAS,TRUE,0.425748737890046,0.474808465128392,0.216865102270462,0.25794336285793,268_SCZ,TRUE,TRUE,TRUE,64,TRUE,-7.4306361423869,-7.67374333968179,-7.187528945092,-0.592894387620282,-0.714843366944189,0.237352917332026,268_SZ108,STAR408,0,0,1,PhastCons,0.00787402,1,1,15,9,0,0,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,chr1,98036921,98037835,275_GWAS,STAR408,GWAS,34712,9308,11745,11474,18855,19729,62167,3640,16809.75,11984.5557385328,26097.75,25155.249516751,TRUE,0.00208660959632433,0.000924181844914761,0.000817954384245249,0.0012089290711042,0.00135613416608717,0.00109353928896003,0.00375666993520155,0.00038186160521572,0.00125941872414713,0.000575635438068264,0.00164705124886612,0.00146540143248048,Positive,0.649922327816411,1.18325121292648,4.59276214854933,0.315867666964893,1.68545083906428,1.97084929896205,11968,0.000659327559704702,0.31,Below,TRUE,1.30778685220952,TRUE,275_GWAS,TRUE,1.30778685220952,1.68545083906428,1.97084929896205,-0.285398459897776,275_SCZ,FALSE,TRUE,FALSE,226,TRUE,-9.28622355646173,-9.47751868313808,-9.09492842978539,0.0403247177775121,0.0486188731569044,0.480611514573236,275_SZ108,STAR408,0,0,0.992126,PhastCons,0,0.0314961,0.188976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,chr1,98086836,98087717,276_GWAS,STAR408,GWAS,14000,5890,9733,5431,168,110,56,5559,8763.5,3988.45922631785,1473.25,2724.21724231628,TRUE,0.000841604613779762,0.000584848560360174,0.000677845051612741,0.000572279103637302,1.21545754173065e-05,6.15219772298849e-06,3.4443795249403e-06,0.000583122912661193,0.000669144332347495,0.000124240225498086,0.000151218516331607,0.000287959267683847,Negative,0.0144421444681947,0.010519300447965,0.00508136707164177,1.01894846230619,0.262247818573498,0.504481696714554,6094,0.000335750812632648,0.39,Below,TRUE,0.225987890835302,TRUE,276_GWAS,TRUE,0.225987890835302,0.262247818573498,0.504481696714554,-0.242233878141057,276_SCZ,FALSE,TRUE,FALSE,28,FALSE,-10.6175596683579,-10.7906284600284,-10.4444908766874,-2.073517906393,-2.50000767855866,0.00620953073498442,276_SZ108,STAR408,0,0,0.984252,PhastCons,0.0057874,0.0787402,0.330709,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,chr10,101485614,101486514,257_PutEnh_Btrc_hs897,STAR408,PutEnh,44325,33738,49418,29151,35571,68713,85291,61530,39158,9335.98661095869,62776.25,20686.8535931237,TRUE,0.00266445011859165,0.00334955110812967,0.00344138325515205,0.00307125928373244,0.00255835832393152,0.00380848751655343,0.00515400032352996,0.00645326185952443,0.00313166094140145,0.000348969124513735,0.00449352700588484,0.00168235377070811,Positive,0.960182480460091,1.13701430239708,1.4976536878925,2.10117781123381,1.42400707049587,0.503812840787924,64369,0.00354590316803339,0.45,Above,TRUE,1.43487021423013,TRUE,257_PutEnh,TRUE,1.43487021423013,1.42400707049587,0.503812840787924,0.920194229707946,257_PutEnh_Btrc_hs897,TRUE,TRUE,TRUE,207,TRUE,-8.56380614689104,-8.68216591599472,-8.44544637778736,0.765870134904884,0.923397484119951,0.17790005117512,257_Control_Btrc_hs897,STAR408,0,1,1,PhastCons,1,1,1,12,4,2,1,10,2,1,12,8,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19,chr10,18445129,18446067,348_GWAS,STAR408,GWAS,12702,4871,11408,4134,278,524,37246,12349,8278.75,4402.61508462111,12599.25,17369.9911221432,TRUE,0.000763581416244863,0.000483683956217071,0.000794486767397756,0.00043563587878134,2.00658375232456e-05,2.90982324735942e-05,0.00225075095027108,0.00129524603801542,0.000619347004660258,0.00018585993154479,0.000898790264570834,0.00108220388180172,Positive,0.0262785828679872,0.0601595982243729,2.83296216202963,2.97323085885115,1.47315780049328,1.65220160917441,7866,0.000433363682195413,0.44,Above,TRUE,1.4511901370442,TRUE,348_GWAS,TRUE,1.4511901370442,1.47315780049328,1.65220160917441,-0.179043808681127,348_SCZ,FALSE,TRUE,FALSE,209,TRUE,-10.9686968479125,-11.1789372947104,-10.7584564011145,0.848968966121319,1.02358842796462,0.153014856654965,348_SZ108,STAR408,0,0,1,PhastCons,0.00787402,0.574803,0.9618111,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,chr10,18455914,18456799,349_GWAS,STAR408,GWAS,86018,71717,104534,77258,80779,80778,56966,39723,84881.75,14363.5441395917,64561.5,20005.2066639329,TRUE,0.00517062976021151,0.00712004227667814,0.00727948761766364,0.0081394902923259,0.0058097432083433,0.00447719261139898,0.00344238541047849,0.00416618247887648,0.0069274124867198,0.00125385821750432,0.00447387592727431,0.000990488151948473,Negative,1.12360456613038,0.628815453254277,0.472888421724293,0.511848080070131,0.684289130294771,0.300278513158759,153827,0.00847381066540688,0.45,Above,TRUE,0.645822077991019,TRUE,349_GWAS,TRUE,0.645822077991019,0.684289130294771,0.300278513158759,0.384010617136013,349_SCZ,TRUE,TRUE,TRUE,95,TRUE,-7.36276162915921,-7.52938492085003,-7.19613833746839,-0.441497408401351,-0.532306428444187,0.297256890307408,349_SZ108,STAR408,0,0.00191339,1,PhastCons,0.0127559,0.0414567,0.0944882,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,chr10,60586432,60587311,350_GWAS,STAR408,GWAS,12450,16540,27927,15911,50563,67548,72481,45005,18207,6724.87804102548,58899.25,13188.4805385862,TRUE,0.000748433615182617,0.00164216262721399,0.00194481781399637,0.0016763816452645,0.00363659142840642,0.00374391715306441,0.00437992134608286,0.00472014924590461,0.00150294892541437,0.0005208969287534,0.00412014479336457,0.000517320111890193,Positive,4.85893652374112,2.27986990509956,2.25209853311794,2.81567700245243,3.05164549110276,1.23246296732252,28590,0.00157497153141592,0.42,Above,TRUE,2.74137379101465,TRUE,350_GWAS,TRUE,2.74137379101465,3.05164549110276,1.23246296732252,1.81918252378024,350_SCZ,TRUE,TRUE,TRUE,277,TRUE,-9.53391499944612,-9.6508492961716,-9.41698070272063,1.61082575340574,1.94214708246224,0.0260596485563574,350_SZ108,STAR408,0,0,0.810709,PhastCons,0.00728346,0.214133400000001,0.437736299999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,chr11,102724045,102724959,42_GWAS,STAR408,GWAS,50633,11616,15211,14314,10626,8918,24470,9933,22943.5,18522.7832051953,13486.75,7355.68457611753,TRUE,0.0030436260277212,0.00115331619855782,0.00105931568986367,0.0015081324316215,0.00076429983999832,0.000494337400822831,0.00147872651499674,0.00104186025438422,0.00169109758694105,0.000922165317490373,0.000944806002550528,0.000420315388437323,Negative,0.251114898163281,0.42862261142346,1.39592619003598,0.690828094760915,0.691622948595909,0.50307726628037,11002,0.000606114223362924,0.37,Below,TRUE,0.558693957017316,TRUE,42_GWAS,TRUE,0.558693957017316,0.691622948595909,0.50307726628037,0.18854568231554,42_EPIL,TRUE,TRUE,TRUE,97,TRUE,-9.12133619322509,-9.24646180701033,-8.99621057943984,-0.926358055816252,-1.11689522694498,0.132019562843892,42_Epilepsy,STAR408,0,0,1,PhastCons,0,0.0787402,0.551181,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,chr11,109506775,109507685,358_GWAS,STAR408,GWAS,28271,16796,29563,18968,27655,35693,57124,5455,23399.5,6454.05942024088,31481.75,21348.6560291275,TRUE,0.00169943901441193,0.00166757787614494,0.00205874369281683,0.00199844667100441,0.0019890351345623,0.00197834725697613,0.00345193298881078,0.000572215577604221,0.00185605181359453,0.000201171806577538,0.00199788273948836,0.00117576200812059,Positive,1.17040689174161,1.18635974084138,1.6767181853938,0.286330171280791,1.0799537473144,0.578927221041308,28469,0.00156830609280582,0.39,Below,TRUE,1.07641539145351,TRUE,358_GWAS,TRUE,1.07641539145351,1.0799537473144,0.578927221041308,0.50102652627309,358_SCZ,TRUE,TRUE,TRUE,164,TRUE,-9.07419297297878,-9.18554113459333,-8.96284481136422,0.106880598712753,0.128864244020753,0.448732534925824,358_SZ108,STAR408,0,0,0.992126,PhastCons,0,0.02376374,0.190550799999999,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,chr11,124743591,124744490,361_GWAS,STAR408,GWAS,18232,6369,7807,5377,13651,264,101,115,9446.25,5941.51514767067,3532.75,6745.9032691454,TRUE,0.00109599149511081,0.000632402873789562,0.000543724487671284,0.000566590025655635,0.000981859547911646,1.46876792485761e-05,6.16362651831422e-06,1.21658737173918e-05,0.000709677220556822,0.000260271843969177,0.000253719181848982,0.00048544007717042,Negative,0.895864203592546,0.0232251937132461,0.0113359369645322,0.0214720929887778,0.237974356814775,0.43862453843049,8967,0.000494013664920358,0.43,Above,TRUE,0.357513492753665,TRUE,361_GWAS,TRUE,0.357513492753665,0.237974356814775,0.43862453843049,-0.200650181615715,361_SCZ,FALSE,TRUE,FALSE,24,FALSE,-10.7159084444007,-10.9034197289623,-10.5283971598392,-1.22857134001852,-1.48126899422168,0.0692674536585518,361_SZ108,STAR408,0,0,0.791,PhastCons,0,0.0635291600000003,0.137953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,chr11,125591561,125592470,362_GWAS,STAR408,GWAS,155273,122845,156221,103188,48891,100127,57811,40258,134381.75,25945.7370085466,61771.75,26555.4005979324,TRUE,0.00933357008785364,0.0121959440241056,0.0108788072378309,0.0108713012564855,0.00351634024439615,0.00554961489736388,0.00349344682624296,0.00422229232748686,0.0108199056515689,0.00117029710127059,0.00419542357387246,0.000964102621288379,Negative,0.376741183844774,0.455037747499902,0.321124067176644,0.388388862369898,0.385322965222804,0.0549687671174011,271823,0.0149737701219125,0.5,Above,TRUE,0.387750476665582,TRUE,362_GWAS,TRUE,0.387750476665582,0.385322965222804,0.0549687671174011,0.330354198105403,362_SCZ,TRUE,TRUE,TRUE,48,TRUE,-6.92234979816247,-7.13839522175732,-6.70630437456762,-0.974618012645909,-1.17508149206913,0.119981057219518,362_SZ108,STAR408,0,0,0.785732,PhastCons,0,0,0.015748,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
26,chr11,130848273,130849192,363_GWAS,STAR408,GWAS,38234,15892,25795,19102,54237,55831,30800,10306,24755.75,9887.26818944444,37793.5,21604.1029822269,TRUE,0.00229831814926571,0.00157783027835754,0.00179635205993448,0.00201256401266262,0.00390082758274479,0.0030945000294585,0.001861233925398,0.00108097983107894,0.00192126612505509,0.000307709407127756,0.00248438534217006,0.00125650484404364,Positive,1.69725309091392,1.96123757536188,1.0361186801355,0.537115750991097,1.3079312743506,0.644572017496658,15369,0.000846675962291025,0.46,Above,TRUE,1.29309797834427,TRUE,363_GWAS,TRUE,1.29309797834427,1.3079312743506,0.644572017496658,0.663359256853942,363_SCZ,TRUE,TRUE,TRUE,189,TRUE,-9.34975668539412,-9.48402492454526,-9.21548844624298,0.696861361778964,0.840194700015316,0.200399614779753,363_SZ108,STAR408,0,0,0.935,PhastCons,0,0.0147244,0.0294488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,chr11,130947231,130948150,364_GWAS,STAR408,GWAS,12906,10538,11854,16470,359,31905,423,22271,12942,2543.68761184755,13739.5,15907.4284010123,TRUE,0.00077584392186668,0.00104629417376267,0.00082554480037693,0.00173527413770434,2.58914032558008e-05,0.00176839658152856,2.56213494486787e-05,0.00233584775373922,0.00109573925842766,0.000442262271253819,0.00103893927199307,0.00119263835996258,Negative,0.0333719225298641,1.69015237384825,0.0310356862970737,1.34609725517456,0.775164309462437,0.869319837496174,14381,0.000792250728020138,0.43,Above,TRUE,0.948162862653936,TRUE,364_GWAS,TRUE,0.948162862653936,0.775164309462437,0.869319837496174,-0.0941555280337366,364_SCZ,FALSE,TRUE,FALSE,112,TRUE,-10.0587880974473,-10.2046123698773,-9.91296382501738,0.148115141180464,0.178580078387699,0.429133719081412,364_SZ108,STAR408,0,0,0.834,PhastCons,0,0.00985827,0.0321189199999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,chr11,130960395,130961278,365_GWAS,STAR408,GWAS,37861,22018,34939,21781,33063,83103,2578,31409,29149.75,8456.98186411677,37538.25,33446.2807635867,TRUE,0.00227589699928072,0.00218600924300979,0.0024331113728528,0.00229480549253087,0.00237798154791611,0.00460605621235347,0.000155843066575808,0.00329422494364893,0.00229745577691855,0.000102134838210942,0.00260852644262358,0.00187342060652721,Positive,1.04485464353951,2.10706163621324,0.0640509383641913,1.43551379599315,1.16287025352752,0.853846871510153,29303,0.00161424804157295,0.37,Below,TRUE,1.13539789049705,TRUE,365_GWAS,TRUE,1.13539789049705,1.16287025352752,0.853846871510153,0.309023382017371,365_SCZ,TRUE,TRUE,TRUE,176,TRUE,-8.65777789533615,-8.78842853154655,-8.52712725912575,0.0752286687085082,0.090702013635454,0.463864685289611,365_SZ108,STAR408,0.001,0.0739134,0.292654,PhastCons,0.124953,0.190575,0.21974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,chr11,133952208,133953144,366_GWAS,STAR408,GWAS,56301,46490,64580,38674,878,1211,23304,15713,51511.25,11309.9052567502,10276.5,11102.3478147642,TRUE,0.00338433133097837,0.00461554819550243,0.00449721710275348,0.00407453872112898,6.32181762829136e-05,6.71753481104689e-05,0.00140826780401287,0.00164805637581978,0.00414290883759082,0.00055648798003582,0.000796679426056509,0.000850298900249956,Negative,0.0186796652278836,0.0145541429241118,0.313142054705485,0.404476798140019,0.187713165249375,0.201059899860961,124392,0.00685234632252879,0.56,Above,TRUE,0.192299530906355,TRUE,366_GWAS,TRUE,0.192299530906355,0.187713165249375,0.201059899860961,-0.0133467346115866,366_SCZ,FALSE,TRUE,FALSE,16,FALSE,-8.65559503273694,-8.90036501948316,-8.41082504599073,-1.63811802846407,-1.97505294597121,0.0241310699328345,366_SZ108,STAR408,0,0,1,PhastCons,0,0,0.0393701,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,chr11,17138139,17139062,355_GWAS,STAR408,GWAS,35891,8269,14401,7631,337,239,105,200,16548,13251.6161026998,220.25,96.0464297445078,TRUE,0.00215747966557983,0.000821031674448928,0.0010029098452154,0.000804056354742247,2.4309150834613e-05,1.33020491307859e-05,6.40533736216968e-06,2.10805225620323e-05,0.0011963693849966,0.000647031033681707,1.62742649724002e-05,8.03926410441894e-06,Negative,0.0112673835227456,0.0162016272267622,0.00638675289980226,0.0262177177478935,0.0150183703493009,0.00847349201844399,9844,0.000542324323276196,0.44,Above,FALSE,0.0136030436556569,FALSE,355_GWAS,TRUE,0.0136030436556569,0.0150183703493009,0.00847349201844399,0.0065448783308569,355_SCZ,TRUE,FALSE,FALSE,NA,FALSE,-9.97269965416816,-10.1190779335871,-9.8263213747492,-5.93434843476528,-7.15494986004903,4.18517554897048e-13,355_SZ108,STAR408,0,0,1,PhastCons,0.0629921,0.992126,1,4,2,1,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,chr11,57742362,57743253,357_GWAS,STAR408,GWAS,14170,12172,29314,15730,444,13063,263,455,17846.5,7782.45314794763,3556.25,6338.44467646967,TRUE,0.00085182336846461,0.00120851494232972,0.00204140411835088,0.00165731269869632,3.20046512467538e-05,0.000724074874352447,1.59529156944603e-05,4.78244690959539e-05,0.00143976378196038,0.000519117385953363,0.000204964227597404,0.000346318282487368,Negative,0.0375719338440331,0.599144329119015,0.00781467792244274,0.0288566358862596,0.168346894192938,0.287469792509477,15537,0.000855930455567856,0.41,Below,TRUE,0.142359621880698,TRUE,357_GWAS,TRUE,0.142359621880698,0.168346894192938,0.287469792509477,-0.11912289831654,357_SCZ,FALSE,TRUE,FALSE,12,FALSE,-9.55206048040788,-9.66825864726648,-9.43586231354928,-2.70027976097765,-3.25568451368906,0.000565596843907623,357_SZ108,STAR408,0,0,1,PhastCons,0.00787402,0.913386,0.992126,11,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,chr12,103202214,103203142,370_GWAS,STAR408,GWAS,79288,25647,37384,23444,9963,19761,444,5231,41440.75,25962.7752930357,8849.75,8247.1547972619,TRUE,0.00476608729533487,0.00254629025226918,0.0026033734594763,0.00247000802370702,0.000716616505668887,0.0010953128955108,2.68903313789199e-05,0.00054872285594305,0.00309643975769684,0.00111443834434712,0.000596885647125413,0.000443463457663275,Negative,0.150357402469385,0.43016026728873,0.0103290333859089,0.222154280745825,0.203250245972462,0.174987397131116,41177,0.00226834240567468,0.41,Below,TRUE,0.192765141205066,TRUE,370_GWAS,TRUE,0.192765141205066,0.203250245972462,0.174987397131116,0.0282628488413462,370_SCZ,TRUE,TRUE,TRUE,19,FALSE,-8.39359958287462,-8.5080382134384,-8.27916095231083,-2.3166582339073,-2.79315811814681,0.00260980856098167,370_SZ108,STAR408,0,0,0.791,PhastCons,0.0015570875,0.0430866,0.157984,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
